multimodal_emotion	text_script
7	준호 취향이 쨌든, 니 쪽이라는 거잖아.
2	"그니까 말이야. 공연하는 사람들한테 피드백이 얼마나 중요한데.	 회사에서도 충분히 강조했을텐데, 그 오빠가 유난히 무심한 거 같애."
4	넵. 뭐 그럭저럭.
2	어... 아는데....
0	난 얼마나 분했겠어. 어!? 내가 뭘 잘못했는데 내 사진이 실리냐고! 어!? 대답해봐.
4	…..나, 아빠 됐다...?
2	선생님께서 무슨 잘못이 있으시겠어요…
3	뭐? 아까는 언제나 내 편이랬잖아.
0	근데 무슨 일인데? 뭐 심각한 일 있어?
4	 네. 알겠습니다.
2	그럼 새벽에 아빠 화장실에 데려다 준 사람은 누구야…?
4	" 오늘이 그 날이었구만.	 어때. 잘 들어가셨어?"
6	자주 좀 들어와. 엄마 돌아가시고 아빠가 엄청 적적해 하셔.  일주일에 한 번은 언니 찾는 거 같다.
6	아니 제가 아까 매출액 기준으로 맞추라고 했는데.         지금 수익률 기준으로 맞춘다고 메모 하신 것 같은데요?
7	삼촌 땅콩이 뭐에요 땅콩이.
3	 우린 훈련이 힘들어서 여자는 못 따라와.
7	지영씨 진짜 축하해!
2	"근데 맨날 평양 냉면만 먹을 수는 없잖아요. 	너무 심심하지 않나?"
2	그렇다고 봐야 하지 않아요? 손님들이 바글바글해야 성공한 장사꾼인데… 아빠는 사람들이 바글바글하면 싫을 거 아니야.
5	아.. 그렇구나. 나도 그거 이번에 꽤 많이 봤다.. 진짜 팬들이 많구나 얘들이.
7	하던 사람이 하는게 빠르지. 자기 먼저 자. 피곤하겠다. 멀리 다녀와서.
7	"친구가 하루동안 뭐 했는지 궁금하잖아. 	 그리고 내가 뭐 했는지도 알려주고 싶고.	 그니까 편지처럼, 서로 하루 일을 일기로 써서 알려주는 거야.	 선생님은 우빈이랑 그걸 하고 싶은데, 어때?"
7	그래? 알았어. 선생님 조금 있다 가볼게.
2	아니야, 너 밖에서 이러고 졸면 사람들이 너 진짜 노숙하는 애인줄 안다니까.
4	별일이 있었던 건 아닌데, 우리 마누라가 그냥.. 그만 살고 싶다는 거야.
0	너 용돈은 다 어디에다가 쓰고?
5	정말? 다음에 대작 한번 갈까?
7	90년 초니까… 20년도 더 된 이야기네.
0	이제 알바를 못 쓰겠다니까? 인건비가 뭉텅이로 나간다니까?
3	그럼 똑바로 섭니다. 김요한 일병.
1	우리 혜민이 몇 살이지?
1	버릇이 들어서, 이제는 커피가 없으면 입이 허전해.
3	너 혹시 막 방송나오는 사람들 보고 SNS에 비춰지는 것만 보고 그렇게 생각하는 건 아니지? 그런 사람들은 극소수야. 나중에 자리 못 잡는 사람이 훨씬 많아.
0	무슨 상관이긴? 내가 너 기저귀도 갈아줬어.
6	"	오셨어요."
7	이번에는 제대로 된 이유가 있더라구요.
0	아니야. 그게 아니고.
5	2박 3일? 어느 코스로 가게?
7	전에 예진이가 알려줬어.
0	그래요! 제가 불효잡니다! 진짜… 피눈물이 나네요!!
3	내가 희순이 얘기 안 알려준다고,  언니까지 비밀 만드는거야?
5	정말이요?
5	막 영화나 드라마에서 헤어지는 것 처럼요?
5	유치원 선생님이 말해줬는데, 이사가서 새로운 집이 생겼을 때, 친구들이 거기에 놀러가는 걸 집들이라고 한대.
6	 알겠습니다아~
4	없지. 결혼하기 전에는 어머니가 다 해주셨고,        결혼하고는 와이프가 다 해줬는데.
0	아 그만 찌르라고! 죽을래? 그리고, 다 큰 어른이 무슨 막대기를 들고다녀?
3	쥐 쓰리 같은 경우는… 진짜 쥐 파이브랑 후면부 디자인 거의 동일하고.. 실내도 크게 나와서, 선호도가 높아요.
2	그냥 사실대로 말씀하시고 같이 해결하는 게 낫지 않아요? 명예퇴직이 형님 탓도 아니고, 흠도 아닌데. 털어놓고, 같이 살 길 마련하세요.
2	그게 아니라요 쌤 제가…
6	에이. 뭐하러 부담되게 그런 말을 해. 공기 안 좋아도 그냥 살 수 있어.
5	할아버지 그럼, 전쟁때는 공부 하나도 안 했어요?
5	아 아이스 아메리카노를 그렇게 부르는구나. 미안해요. 내가 카페 일이 처음이라서요.
5	음.. 다른 선생님도 좀 알아봐야겠다.
4	걱정하는 척이 아니라.. 진짜 걱정되서 그러는거야.
7	그래, 일단 수업은 다다음주부터 시작하니까, 그럼 나중에 방과 후 수업 시간에 보자.
7	오냐.  여기. 할머니가 용돈 주마.
6	위에 치즈 뿌려진 거? 근데 오늘 또 치킨 먹으면 엄마가 싫어할 것 같은데. 이모 엄마한테 혼나.
5	묵, 그게 뭐야?
0	이게 진짜 죽을라고.
0	아이, 이웃끼리 서로서로 돕고 살아야지. 이 정도도 이해 못 해주나?
0	걔가 내 옷 입어놓고, 계속 아니라고 우기잖아!
5	아직도 다 못했어? 왜 무슨 일이야? 그거 내일까지야 임마.
3	그냥 집에 돌아와서, 콜라 캔을 딱 마셨거든? 근데 콜라가 미지근하고 막 끈쩍끈적하는 거야. 꼭 진흙처럼.
7	시원하게 한마디 질러봐!
0	왜 안 돼? 나 지금 아이스크림이 너무너무 먹고 싶어서 죽을 것 같단 말이야?
2	아닙니다. 요즘 맞벌이가 얼마나 많은데요.
1	글쎄. 지금 빈 자리는 없는데, 혹시 사람 구하면 말해 줄게.
4	아.. 그럼 저희 매장에 다시 오실 일은 없으신가요?
5	뭐? 정말로?
4	맛이 없으면 그렇지. 근데 뭐 먹을 사람도 없는데 무슨 상관이겠냐.
5	춤 연습하는 거?
6	아이, 그냥 회사 상사야.
0	"아니에요. 진짜 여름엔 힘이 안 나요.	 밖엔 덥고, 에어컨 틀면 춥고. 	 무슨 쇠, 담금질 하는 것도 아니고. 더웠다 추웠다 정신없어."
3	뭐로부터 보호하신다는거에요?
6	들어오긴 뭘 들어와, 이제 9학년인데. 아주 대학까지 다니고 올 모양이더라.
0	 당연하지. 뭘 그런 걸 물어봐. 괜히 담배피면서 가오 잡지 마. 여자들 담배냄새 싫어해.
4	사람 쓰려는 데는 많을 거 같은데, 그렇지도 않은가보네.
4	응…. 왜 자꾸 떨어지는지 참. 당장 이거 사고 난 거 때문에 취업도 안 되고.
5	오늘? 그럴까?
0	눈은 겁나 좋구만. 또 어떻게 알아봤대.  그래 샀다. 왜?
0	이강인! 아빠가 하지 말라고 했지! 아빠가 자꾸 똑같은 소리 계속 하게 만들래?
5	그래? 그래. 한 학기가 딱 좋아. 거기서 학점 따기도 어렵고.         경험 삼아 한 학기 가는 게 딱 좋지. 여행도 좀 다니고.
5	거짓말 하지 마. 셋째 고모가 너 용돈 주셨다든데.
2	선생님 근데 그러면은 큰일나는 거 아니에요?             그 벌레에 막 독 들어있고 그러면 어떡해요?
5	아….  죄송해요 쌤.
6	 네. 잠시만요.
5	왜?
3	그래도 너무 하잖아. 한 달에 두 번 출장은!
3	뭐라고 불렀는데?
0	진짜야 나 벌레 너무 무섭단 말이야… 내가 다른데는 다 갈게 산소만 안 가면 안 돼?
3	이거 마지막으로 쓴 거.. 엄마야..
0	이 자식이 보자보자하니까, 경우가 없어도 한참 없는 놈이네. 야! 너는 아비도 없냐?
1	아.. 드디어 끝났어? 다행이다.
2	어떻게 해야 완전히 없애지? 벌레 죽이는 회사가 있다던데..
3	너 지금 민수랑 너랑 비교해서 그러는거야? 민수만 검은 띠 메고 다니는게 질투나서?
6	안 찾아. 나 살 뺄 거야.
1	다니지. 너는 지금 몇 학기냐?
6	개방적이라기보다는 좀 이상하긴 하지.
4	근데 만약에 제가 할아버지랑 못 살겠다고 하면요?
4	내가 안했는데…
0	너 지금 제정신이야?  스물 몇살 짜리가, 그것도, 며칠을 꼬박 알바해서, 1박에 33만원짜리 호텔을 잡아??
2	 토론 면접은 저희 둘만 하나봐요?
7	시행착오로 배워야 늘거든요. 모든지.
5	아 진짜?
5	너무 신기하다.
0	아무것도 아니라서 다행입니다!
7	네. 저도 젊을 때 이 친구 도움 많이 받았어요. 살 빼는 것도 중요하지만 무엇보다 건강을 유지해야 하니까요.  참, 김 과장님, 오늘 점심 메뉴는 제육볶음이었어요!
0	저도 지금 이렇게 예의 차리는게 점점 힘들어지고 있거든요.
6	조 과장, 아니 승우야. 나 어제 다 봤다.
7	 상태는 최상이에요,
2	"맞아. 이 정도면, 누나 거의 내 아바타 수준인 거 같애.	 내가 누나 아바타인건가."
4	네.. 저 이제 집까지 버스타고 30분이나 가야돼요 근데 배터리가 없으면 불안하잖아요
6	"안돼요! 절대 안돼요! 	저 진짜 큰일나요."
3	... 그래, 사실 맞아. 동준이, 걔. 나 이제 걔랑 잘해보려고.
7	그렇게 말씀 해주셔서 감사합니다.
4	그렇지.
0	 어머, 이거 봐.
6	"근데 공부 열심히 했는데, 성적이 잘 안 나왔나봐요. 	진짜 공부 열심히 하긴 했는데."
4	정말... 저도 이렇게까지 하고 싶지는 않은데요, 내일까지 안 부쳐주시면 저도 나가서 다른 일 구해야해요.
0	동생인데 니가 이해 좀 해.
3	하… 도저히 말이 안 통한다…
0	아 진짜 이기적인 놈이네. 너 몇 살이냐.
4	네… 근데요 전도사님. 그럼, 엄마 곁에 빨리 가려면       저도 빨리 죽어야 하나요?
1	그래, 그래.
4	그 날이 뭔데.
6	" 에이 쯧쯧.        	뭔 놈의 나라가 제대로 된 정치인이 하나도 없어."
4	그러게. 딸 생각을 못했네.
0	이게 진짜 말이나 못 하면?!!
1	진짜야. 나 서폿유저인데… 그랩장인이야.
4	응! 그렇다니까.
3	엄마가 이번 방학 학원 스케줄 다 알고있는데. 아빠는 아무것도 모르지?
5	꼬끼요?
5	뭔데 이게.
2	보증금은 다 돌려 받았어?
4	마지막 선물이라고 생각해. 
4	우선은 조금 쉬다가요. 천천히 준비해보려구요.
5	지금? 시간이 좀 늦지 않았어? 그래도 매형이 부르면 나가 봐야지.
4	아…
0	넌 나 보면 밥 달라는 얘기밖에 안 나오냐? 너 때문에 얼굴 다 뒤집어진 거잖아!
6	 시간 잰다.
3	니가 못 견디면 어쩔 건데?
1	알았어! 전화번호만 가져와!
7	안녕하세요. 오늘은 아주 예쁜 기자님이 오셨네.
6	이름은 김대리인데, 대리가 그 밤중에 개인 전화를 할 일이 뭐가 있어?
0	형이 그렇게 공부도 잘 하고 선생님들한테 잘 하고 하면 그걸 좀 보고 배워야지. 너는 어째 반대로만 하니?
3	너 또 과제 안 할거야?
1	근데, 여기서 이렇게 다른 가게 과자 먹어도 되는거야?
1	약속! 너도 몸 관리 잘해. 앞자리가 6으로 바뀌면 진짜 달라져. 하루하루가 엄청 다르다니까. 아무리 요즘 60대가 젊다고 해도, 나이는 무시 못하는 거야.
3	전세 자금 보태달라고 협박할 때 당신이 그랬잖수.
4	그때는… 제가 참 철이 없었습니다.
1	응. 이걸로 써야겠다.
1	너가 엄청 금방 그린다고 했잖아.
1	절기는 양력으로 세는 거야?
1	수채물감이랑 파레트랑 붓이랑 물통이요.
0	애들 말을 뭐하러 들어?
6	정서방 불렀어?
3	아 이건 또 궁금한가보네~
3	물은 파란색이야.
2	3500원짜리 팔면서 카드로 긁으면 우리는 뭐가 남아~
1	아.. 그거… 별거 아니야. 그냥, 이번에 게임 새로 나온 거 하나 있어서 샀어.
3	작은 악마? 이모 너무 그렇게 생각하는거 아니야?
4	그렇죠. 아르바이트 할 사람 새로 뽑아서 교육시키고, 일 익숙해지고 하는 데 시간이 워낙 오래 걸리니까요. 좀 가르쳐서 일 잘하게 되면 그만두고, 다시 신입 들어오고...
7	아빠가 이튜브를 한번 시작해보려구.
5	어떻게?
2	꼭 놀이공원 가고 싶다고 그래서.
2	완전히 얼마 안됐구나? 딸이래 아들이래?
5	아픈지 한 달도 더 됐어.
4	 아아아아~ 아빠아아
3	나 무시하냐고.
7	나야 뭐. 공주마마 모시듯이 살고 있지.
0	지금 제정신이세요? 시체가 옆방에 있는데! 제가 무슨 노래를 불러요!?
0	 아 언니라니까!
4	그래. 형을 좀 보고 배워.
5	제니요?
0	죽어라고 일해서 맥이고, 키우고, 공부시켜 놨더니 허구한날 집구석에               틀어박혀서 너 대체 뭐하고 있는 거냐? 얘기 좀 해봐.               너 대체 요즘 뭐하는데?
0	야! 그럼 아빠보다 돈을 많이 쓰는 거야.
4	네. 엄마 아빠도 출근하시고, 저랑 오빠도 학교 가서요.
0	엄마는 하나도 안 물렸는데? 나간 거 아니야?
5	왜 이래.
3	도쿄에 남친 있어? 왜 이렇게 자주가.
5	아 기간은 어떻게 되나요?
0	몰라. 걔네 부모님이 원래 엄해서 안 들키려고 엄청 조심했는데,  그래서 계정도 비공개로 잠궈놨는데,  사촌 애가 사진 보고 자기 부모님한테 말했나봐.
0	"이미 제가 반장이라고, 하는 거 엄청 많잖아요. 	저번에도 교실 커텐 제가 가서 빨았는데."
1	나는…. 엄마를 닮은 거 같아. 엄마가 워낙 똑똑하잖아.
7	"그지. 내가 니 컨디션 관리랑, 공연 피드백은 진짜 제대로 해줄 수 있어.	 스케쥴 가는 길도 지름길로 제일 빠르게 데려다줄 수 있고."
3	내 잘못이지 뭐. 니 말대로 그냥 가까운 데서 샀으면 이런 일도 없었을 텐데.
0	너도 가야지. 가지 말래 이번에는? 공부한다고 얘기해줄까?
2	아니, 그건 아니지만… 세상에 공짜가 어딨나?
5	그게 무슨 소리야 갑자기?
2	그런 건 어디서 구할 수 있어요?
1	그냥 내꺼라고 우겼지.
2	… 아버지 죄송해요.. 덕분에 아버지가 주신 돈으로 급한 불은 껐어요.
7	근데 너.. 갈수록 상담 오는거에 재미 붙이는거 같다?
0	할아버지 아까도 그랬잖아요.
4	"그럼 이 근처에 뭐가 있죠? 	그냥 아빠 드시고 싶은 거 먹을까요? 저 진짜 상관 없는데."
1	병원에서 뭐래? 당은 좀 좋아졌대?
0	그래? 그게 그렇게 귀한 거였냐. 미안. 암튼 오늘 형이 내 아이스크림 다 먹은거니까 쌤쌤이네.
3	이런 걸 보고 젊은 꼰대라고 하는건가?
5	다른 것도 다 비번 바꿨냐?
4	맥주를 너무 마셔서 그런가? 나 요즘 퇴근하고 매일 맥주 까는데.
6	"그건 밑에 이불 땜에 그런 거잖아!	 삼촌이 이불 발로 미는 거 내가 다 봤어!"
1	내가 구해 줄까?
6	우리 엄마 그럴 돈 없어요. 백프로에요.
1	요 앞에 장어집?
3	굳이 노래방까지 가서 흔드셔야겠다고…. 식당이랑 호프집에서도 충분히 흔드신 것 같은데... 만족을 못하시겠다면서...  아...목 다 나갔어요.
7	저희 교수님한테 항상 말씀 많이 들었습니다. 교수님 미국에 계실 때 쓰신 논문도              다 봤습니다. 정말 영광일 것 같습니다.
0	할 말이 많아? 그래. 그럼 어디 한 번 말해봐라. 너랑 니 엄마가 잘한게 뭔데? 응?
4	응. 근데 그래도 추억여행 삼아. 가볼까 했지.
3	응. 원래는 저 아래에 작게 하던 집인데, 하도 사람이 몰리니까 아예 확장 이전을 한 거지.
6	원래 집은 어떡하지?
2	알겠어. 접시 받칠게. 나 접시 하나만.
4	알아요. 저 공부하러 간 거…
0	맞잖아. 언니 지금 나보고 멍청하다고 한 거 아니야?
2	응? 버스 타면 되지 않을까?
0	뭐라구요?
6	"그런 말투도 쓰지마!	 나 이제 찍기 싫다고!"
6	어휴. 내가 너 어렸을 때 발레를 시켰어야 했는데.
2	"그랬는데... 거기 유리 깨진 게 있어서...	 걔가 갑자기 피가 나면서, 안 일어나는 거에요..	 흔들어 깨웠는데도.. 아무 반응도 없고.."
0	아 왜 그래.. 종이 망치지 말고 빨리 돌려줘.
0	언니. 일어나.
1	응. 거기 돌곶이 생각하면 비싼가? 했는데 생각해보면 그렇게 비싼 거 같지도 않고.
7	정말이니?
2	아니 조금 남아있긴 한데. 한 이만원 있나?
2	아 제가… 임신을 해서요. 이제 세 달 됐습니다.
6	그래서?
7	 아니야. 치킨 좋아. 니가 좋은 건 좋아.
1	너는 왜 피시방 안갔어?
6	갑자기 생각이 났어. 그 때 내가 얼마나 서운했는데.
3	뭐야? 이젠 협박까지 해? 너 진짜 어떡하려고 그래!!
